numParticles,FrameTime,UpdateTime
30,0.000561,0.0001
30,0.000507,0.000098
30,0.000475,0.000095
30,0.000455,0.000094
30,0.000453,0.000095
31,0.000452,0.000097
31,0.000459,0.000097
31,0.000456,0.000097
31,0.000459,0.000097
31,0.000456,0.000097
31,0.000456,0.000097
32,0.000454,0.000099
32,0.00046,0.000101
32,0.00046,0.0001
33,0.000459,0.000103
33,0.000466,0.000102
33,0.000464,0.000102
33,0.000465,0.000102
33,0.000464,0.000102
33,0.000468,0.000103
33,0.000463,0.000102
33,0.000522,0.000104
33,0.000481,0.000102
33,0.000475,0.000102
33,0.000466,0.000103
34,0.000468,0.000104
34,0.000673,0.000105
34,0.000472,0.000105
34,0.000469,0.00015
34,0.000515,0.000141
34,0.000557,0.000105
34,0.000487,0.000104
35,0.000478,0.000107
35,0.000551,0.000095
35,0.000537,0.000092
36,0.000484,0.000093
37,0.000462,0.000096
37,0.000462,0.000096
37,0.000457,0.000096
37,0.000457,0.000096
37,0.000452,0.000096
37,0.000466,0.000096
38,0.000452,0.000098
38,0.000461,0.000099
38,0.000457,0.000099
38,0.000455,0.000101
38,0.000459,0.000099
38,0.000456,0.000099
38,0.000458,0.000099
38,0.000456,0.000099
39,0.000459,0.0001
39,0.000462,0.000101
39,0.000463,0.000101
39,0.000459,0.000101
39,0.00054,0.000104
39,0.000532,0.000102
40,0.000498,0.000104
40,0.000489,0.000104
40,0.000481,0.000104
40,0.000472,0.000104
41,0.000475,0.000106
41,0.000475,0.000106
41,0.000477,0.000106
41,0.000473,0.000106
41,0.000531,0.000108
41,0.000498,0.000106
41,0.000558,0.000108
41,0.000538,0.000107
41,0.00051,0.000106
41,0.000488,0.000106
42,0.000481,0.000109
42,0.000479,0.000109
42,0.000482,0.000109
42,0.000479,0.000109
42,0.000481,0.000109
42,0.000479,0.000109
42,0.000478,0.000109
42,0.000476,0.000108
42,0.000479,0.000109
42,0.000478,0.000109
43,0.000477,0.000118
43,0.00049,0.000111
43,0.000481,0.000115
43,0.000485,0.000111
43,0.000483,0.000114
43,0.000486,0.000111
43,0.000481,0.000117
43,0.000549,0.000144
43,0.000552,0.000145
43,0.000542,0.000142
43,0.000529,0.000141
43,0.000522,0.00014
43,0.000522,0.000141
43,0.000518,0.000141
43,0.000518,0.00014
43,0.000515,0.000141
43,0.000864,0.000155
43,0.000759,0.00013
43,0.000596,0.000145
43,0.000559,0.000141
43,0.000533,0.000146
43,0.000537,0.00014
43,0.000525,0.000141
43,0.000519,0.000141
44,0.000519,0.000143
44,0.000522,0.000142
44,0.000521,0.000143
44,0.000638,0.000144
44,0.000535,0.000143
44,0.000528,0.000143
44,0.000526,0.000143
44,0.000522,0.000145
44,0.000524,0.000143
44,0.000521,0.000144
45,0.000522,0.000145
45,0.000528,0.000147
45,0.000531,0.000146
45,0.000534,0.000145
45,0.000528,0.000145
45,0.000529,0.000146
45,0.000529,0.000145
46,0.000529,0.000148
46,0.000533,0.000148
46,0.000533,0.000147
46,0.000531,0.000148
46,0.000534,0.000148
46,0.000529,0.000179
47,0.000695,0.000153
47,0.000694,0.000125
47,0.000572,0.000122
47,0.000538,0.000121
47,0.000519,0.000124
47,0.000521,0.000121
47,0.000512,0.000124
47,0.000513,0.000121
48,0.000508,0.000126
48,0.000516,0.000124
49,0.000512,0.000128
49,0.000517,0.000126
50,0.000519,0.000128
50,0.000525,0.000129
50,0.000522,0.000129
51,0.000522,0.000131
51,0.000528,0.000132
51,0.000528,0.000131
51,0.00059,0.000133
51,0.000558,0.000133
51,0.000552,0.000132
51,0.000543,0.000134
51,0.000534,0.000132
51,0.00053,0.000134
51,0.00053,0.000131
51,0.000527,0.000131
51,0.000526,0.000131
51,0.000527,0.000131
51,0.000524,0.000131
51,0.000606,0.000137
51,0.000686,0.000137
51,0.000641,0.000132
52,0.000582,0.000135
52,0.000559,0.000134
52,0.000548,0.000134
52,0.000545,0.000134
52,0.000546,0.000134
52,0.000539,0.000136
52,0.000537,0.000134
53,0.000533,0.000139
53,0.000543,0.000136
53,0.000537,0.000136
53,0.000538,0.000136
53,0.000538,0.000136
53,0.000536,0.000136
54,0.000538,0.000139
54,0.000544,0.000139
54,0.000547,0.000139
55,0.000548,0.000141
55,0.000552,0.000142
55,0.000548,0.000144
55,0.000551,0.000141
55,0.000549,0.000141
55,0.000547,0.000142
55,0.000549,0.000141
55,0.000548,0.000142
56,0.00055,0.000144
56,0.000553,0.000144
56,0.000677,0.000183
56,0.000684,0.000176
56,0.000694,0.00021
57,0.000708,0.000177
57,0.000713,0.00015
57,0.000636,0.00015
58,0.0006,0.000149
58,0.000579,0.000149
59,0.000571,0.000151
59,0.000572,0.000151
60,0.000571,0.000153
60,0.000574,0.000154
61,0.000572,0.000158
62,0.000577,0.000158
62,0.000581,0.000159
63,0.00058,0.000161
63,0.001049,0.000162
64,0.000604,0.000168
64,0.000604,0.000166
64,0.000597,0.000164
64,0.000594,0.000164
64,0.000594,0.000164
64,0.00061,0.000164
64,0.000596,0.000166
64,0.000595,0.000164
65,0.000701,0.000177
66,0.000814,0.000172
66,0.00071,0.000172
66,0.000684,0.000171
66,0.000689,0.00017
66,0.000636,0.00017
66,0.000621,0.000169
66,0.000616,0.00017
66,0.000612,0.000169
67,0.000611,0.000172
68,0.000615,0.000176
68,0.000618,0.000174
68,0.00062,0.000175
68,0.000617,0.000174
69,0.00062,0.000176
69,0.000619,0.000183
69,0.000634,0.000176
69,0.000629,0.000177
69,0.000625,0.00018
69,0.000629,0.000176
69,0.000623,0.000177
70,0.000619,0.000179
70,0.00063,0.000179
71,0.000626,0.000181
71,0.000628,0.000182
71,0.000728,0.000186
72,0.000695,0.000184
72,0.00067,0.000184
72,0.000647,0.000185
72,0.000645,0.000196
72,0.000751,0.000185
73,0.000694,0.000187
74,0.000668,0.000188
74,0.000663,0.000192
74,0.000662,0.00019
74,0.000652,0.000189
74,0.000646,0.00019
74,0.00065,0.000189
74,0.000646,0.00019
74,0.000643,0.000189
74,0.000652,0.000189
74,0.000647,0.000189
75,0.000646,0.000192
75,0.000653,0.000192
75,0.00065,0.000198
75,0.000655,0.000192
75,0.00065,0.000192
75,0.000651,0.000194
75,0.000651,0.000192
75,0.000767,0.000233
75,0.000809,0.000227
75,0.00074,0.000225
75,0.000712,0.000222
75,0.000701,0.000254
76,0.000824,0.000226
76,0.000752,0.000227
76,0.000724,0.000224
76,0.000711,0.000224
77,0.0007,0.000227
77,0.000703,0.000226
77,0.000702,0.000226
77,0.000706,0.000227
78,0.000702,0.000232
78,0.000717,0.00023
78,0.000708,0.000229
78,0.000703,0.000326
78,0.000818,0.000231
78,0.000715,0.000229
78,0.000706,0.000229
79,0.000702,0.000232
79,0.000704,0.000232
79,0.000752,0.000238
79,0.000778,0.000234
79,0.000742,0.000235
79,0.000719,0.000233
79,0.000717,0.000232
80,0.00071,0.000264
80,0.000841,0.000238
80,0.000761,0.000235
80,0.000736,0.000235
80,0.000731,0.000235
80,0.000722,0.000237
81,0.000717,0.000237
81,0.000721,0.000237
81,0.000758,0.000212
82,0.00077,0.000219
82,0.000736,0.00021
82,0.000708,0.00021
82,0.000702,0.000209
82,0.000694,0.000209
82,0.000692,0.000209
82,0.000692,0.000209
82,0.000694,0.000231
83,0.000793,0.000215
83,0.000762,0.000212
84,0.000725,0.000214
84,0.000707,0.000218
84,0.000706,0.000215
85,0.00071,0.000216
86,0.000721,0.000223
87,0.000766,0.000223
87,0.000757,0.000222
87,0.000736,0.000222
87,0.000729,0.000226
87,0.000728,0.000222
87,0.000721,0.000222
87,0.000779,0.000225
87,0.000744,0.000225
87,0.000728,0.000222
87,0.000723,0.000222
87,0.00072,0.000222
87,0.000714,0.000225
87,0.00072,0.000222
87,0.000723,0.000222
87,0.000715,0.000236
87,0.000797,0.000232
87,0.000763,0.000222
87,0.000728,0.000222
87,0.000714,0.000225
87,0.000715,0.000222
88,0.000714,0.000224
88,0.00072,0.000225
88,0.000718,0.000228
88,0.00077,0.000226
88,0.000753,0.000225
89,0.000734,0.000227
89,0.000733,0.000236
89,0.000739,0.000227
89,0.000735,0.000228
90,0.000742,0.000229
90,0.000738,0.000233
90,0.000733,0.000229
90,0.000734,0.00023
90,0.000729,0.000229
90,0.00073,0.00023
90,0.000734,0.000229
90,0.001027,0.000257
90,0.000879,0.000264
90,0.000821,0.000261
90,0.000788,0.00026
90,0.000773,0.000262
90,0.000771,0.00026
90,0.000768,0.000259
90,0.000765,0.000292
90,0.000895,0.000262
90,0.000821,0.000262
90,0.000791,0.00026
90,0.000785,0.00026
90,0.000856,0.000235
90,0.001566,0.000234
90,0.000768,0.00023
91,0.000752,0.000231
91,0.000745,0.000232
91,0.000741,0.000236
91,0.000743,0.000232
91,0.000932,0.000277
92,0.00089,0.000268
92,0.000848,0.000267
92,0.000796,0.000266
92,0.000787,0.000267
92,0.000787,0.000264
92,0.000785,0.000265
92,0.000785,0.000265
92,0.000779,0.000312
92,0.000946,0.000267
93,0.00082,0.000271
93,0.000807,0.000268
93,0.000797,0.000268
93,0.000795,0.000268
93,0.000785,0.00027
93,0.000787,0.000269
93,0.000782,0.000267
93,0.000785,0.000267
93,0.000786,0.000267
93,0.00078,0.000292
93,0.000898,0.000241
94,0.000822,0.00024
95,0.000786,0.000248
96,0.000784,0.000244
96,0.000777,0.000248
96,0.000778,0.000245
97,0.000781,0.000247
98,0.000786,0.000249
98,0.000787,0.00025
98,0.000797,0.000253
98,0.000848,0.000253
99,0.000817,0.000252
99,0.000818,0.000253
99,0.0008,0.000253
99,0.000794,0.000255
99,0.000798,0.000255
99,0.000791,0.000252
99,0.000798,0.000253
99,0.00081,0.000252
99,0.000792,0.000268
99,0.000873,0.000255
99,0.000837,0.000253
99,0.000825,0.000253
99,0.000799,0.000253
100,0.000806,0.000255
100,0.000799,0.000261
100,0.000801,0.000257
100,0.000793,0.000255
100,0.000794,0.000255
100,0.00079,0.000255
101,0.000808,0.000262
101,0.000852,0.000261
101,0.000831,0.000258
101,0.000814,0.000258
101,0.000812,0.000258
101,0.000799,0.000257
101,0.000791,0.000259
101,0.00079,0.000257
101,0.000792,0.000257
102,0.000932,0.000265
102,0.000906,0.000261
102,0.000846,0.00026
103,0.000814,0.000265
104,0.000817,0.000268
104,0.000818,0.000265
104,0.000813,0.000265
104,0.000808,0.000265
104,0.000804,0.000265
105,0.000808,0.000271
105,0.000816,0.000268
105,0.000819,0.000269
105,0.000887,0.000268
105,0.00086,0.000268
105,0.000838,0.000267
105,0.000818,0.000271
105,0.000816,0.000268
105,0.000812,0.000267
105,0.000812,0.000267
105,0.00094,0.000272
106,0.00092,0.000273
106,0.000881,0.000272
106,0.000856,0.000281
106,0.000845,0.000274
106,0.000829,0.00027
106,0.000822,0.00027
106,0.000819,0.00027
106,0.000814,0.00027
106,0.000813,0.000273
107,0.000816,0.000273
108,0.000826,0.000274
108,0.000866,0.000277
108,0.000897,0.000275
108,0.000868,0.000275
108,0.000847,0.000275
109,0.000834,0.000281
110,0.000842,0.00028
110,0.000844,0.00028
110,0.00097,0.000319
110,0.000984,0.000312
110,0.000916,0.000312
110,0.000897,0.000311
110,0.000882,0.000311
110,0.000875,0.00031
110,0.000876,0.000313
110,0.000871,0.000312
110,0.000877,0.000312
110,0.000874,0.00031
110,0.000875,0.00031
110,0.000874,0.000343
110,0.001068,0.000313
110,0.000951,0.000312
110,0.000913,0.000312
110,0.000888,0.000311
110,0.000878,0.00031
110,0.000913,0.000319
110,0.000955,0.000319
111,0.000919,0.000316
111,0.000895,0.000315
111,0.000891,0.000313
111,0.000883,0.000312
111,0.000885,0.000312
111,0.000884,0.000313
111,0.000878,0.000313
111,0.000881,0.000312
111,0.000877,0.000313
111,0.000883,0.000314
111,0.00088,0.000315
111,0.00094,0.000378
112,0.001022,0.000318
113,0.000936,0.000319
113,0.000914,0.000319
113,0.000907,0.000318
113,0.000968,0.000324
113,0.001008,0.000291
113,0.000927,0.000288
113,0.0009,0.000288
113,0.000874,0.000288
113,0.000875,0.000288
113,0.000869,0.000291
113,0.000868,0.00029
113,0.000861,0.000287
113,0.000858,0.000287
113,0.000858,0.000288
113,0.000859,0.000288
114,0.000898,0.000294
115,0.000938,0.000293
115,0.000958,0.000295
115,0.000929,0.000296
115,0.000894,0.000308
115,0.000969,0.000297
115,0.000923,0.000295
115,0.000888,0.000292
115,0.000875,0.000293
115,0.000874,0.000293
115,0.000868,0.000293
115,0.000869,0.000293
115,0.000868,0.000295
115,0.000863,0.000295
115,0.000866,0.000295
115,0.000873,0.000293
115,0.000872,0.000293
115,0.000884,0.000293
116,0.000938,0.000301
116,0.000943,0.000298
116,0.000932,0.000297
116,0.000971,0.000296
116,0.000972,0.000299
116,0.000974,0.000296
116,0.000919,0.000295
116,0.000886,0.000299
116,0.000876,0.000299
116,0.000883,0.000295
116,0.000879,0.000295
116,0.000875,0.000296
116,0.000876,0.000295
116,0.000872,0.000295
116,0.000873,0.000295
116,0.000868,0.000298
116,0.000872,0.000299
116,0.000874,0.000296
116,0.000935,0.000297
116,0.000905,0.000295
116,0.000899,0.000295
116,0.000949,0.000297
116,0.00107,0.000304
116,0.001002,0.000296
116,0.000929,0.000295
116,0.000899,0.000295
117,0.000886,0.000297
117,0.000884,0.000298
117,0.000885,0.000301
117,0.000888,0.0003
117,0.000883,0.0003
117,0.000886,0.000298
117,0.000883,0.000298
117,0.000885,0.000298
117,0.000874,0.000298
117,0.000938,0.000301
117,0.000943,0.000298
117,0.000912,0.000298
117,0.000885,0.000301
118,0.00093,0.000332
118,0.001038,0.000306
118,0.000956,0.000304
118,0.000921,0.000304
118,0.0009,0.000303
118,0.000892,0.0003
118,0.000888,0.0003
118,0.000886,0.0003
118,0.000886,0.0003
118,0.000883,0.0003
118,0.000876,0.0003
118,0.000878,0.000303
119,0.000878,0.000305
119,0.000885,0.000303
119,0.000905,0.000303
119,0.000894,0.000303
119,0.000894,0.000303
119,0.000887,0.000303
119,0.00105,0.000315
119,0.00109,0.000307
119,0.000986,0.000305
119,0.000942,0.000303
119,0.000916,0.000303
119,0.000903,0.000303
119,0.000895,0.000303
119,0.000892,0.000305
119,0.000897,0.000305
119,0.000896,0.000305
119,0.000893,0.000303
120,0.000895,0.000305
120,0.001968,0.000307
120,0.000929,0.000306
120,0.000905,0.000305
120,0.000896,0.000305
120,0.000985,0.000311
120,0.001062,0.00031
120,0.000994,0.000307
120,0.000946,0.000306
121,0.000907,0.000308
121,0.000912,0.000309
121,0.000908,0.000308
121,0.000906,0.000311
121,0.000902,0.000311
121,0.000904,0.000311
121,0.000902,0.000308
121,0.000907,0.000308
121,0.000897,0.000308
121,0.000905,0.000308
122,0.000908,0.00031
122,0.000911,0.00031
122,0.000903,0.00031
122,0.000902,0.000362
122,0.001092,0.000312
122,0.001055,0.000314
122,0.001003,0.000311
122,0.000947,0.000311
122,0.000923,0.00031
122,0.000909,0.000313
122,0.000913,0.000313
122,0.000911,0.000313
122,0.000911,0.00031
123,0.000906,0.000313
123,0.000916,0.000313
123,0.000913,0.000313
124,0.000911,0.000315
125,0.000928,0.000318
125,0.000931,0.000318
125,0.000922,0.000318
125,0.000951,0.000356
125,0.001212,0.000342
125,0.001097,0.000413
125,0.001138,0.00035
125,0.001018,0.000349
125,0.000976,0.000348
125,0.000969,0.000349
125,0.000961,0.000348
125,0.000955,0.000348
126,0.000955,0.000351
127,0.000964,0.000353
127,0.000967,0.000353
127,0.000998,0.000358
127,0.000995,0.000353
128,0.000976,0.000355
128,0.000973,0.000355
128,0.001079,0.000336
129,0.001081,0.000329
129,0.001008,0.000328
130,0.001035,0.000332
130,0.001025,0.000331
130,0.000986,0.000331
130,0.000955,0.000331
130,0.000951,0.000331
130,0.000946,0.00033
130,0.000944,0.00033
131,0.000942,0.000333
131,0.000951,0.000333
132,0.000976,0.000335
132,0.00098,0.000336
132,0.000967,0.000336
132,0.000961,0.000336
132,0.001008,0.000344
132,0.001128,0.000338
133,0.001042,0.000339
133,0.001003,0.000338
133,0.001045,0.00034
134,0.001029,0.000342
134,0.000999,0.00034
134,0.000997,0.000341
134,0.000989,0.000341
134,0.000985,0.000341
134,0.00098,0.00034
134,0.000968,0.000341
134,0.000971,0.000341
134,0.000977,0.000341
134,0.000979,0.000341
135,0.000978,0.000343
135,0.00105,0.000357
136,0.001214,0.000348
136,0.001059,0.000346
136,0.000999,0.000346
136,0.00101,0.000348
136,0.001072,0.000346
136,0.001043,0.00035
137,0.001009,0.000351
137,0.001,0.000352
138,0.000993,0.000353
138,0.001003,0.000354
138,0.001,0.000356
139,0.00101,0.000356
139,0.001005,0.000356
139,0.000999,0.000356
139,0.001,0.000405
139,0.001167,0.000358
139,0.001092,0.000357
139,0.001057,0.000353
139,0.001032,0.000354
139,0.001052,0.000422
139,0.001211,0.000388
139,0.00111,0.000385
139,0.001064,0.000384
139,0.001042,0.000383
139,0.001035,0.000384
140,0.001034,0.000389
140,0.001052,0.000389
140,0.00105,0.000388
140,0.00104,0.000388
141,0.001038,0.000407
141,0.001177,0.000362
141,0.001111,0.000358
141,0.001042,0.000358
141,0.001026,0.000359
141,0.001017,0.000358
141,0.001092,0.00036
142,0.001085,0.000369
142,0.001071,0.000362
143,0.001032,0.000363
143,0.001026,0.000364
143,0.001023,0.000363
143,0.001028,0.000364
143,0.00103,0.000364
144,0.001036,0.000368
144,0.001043,0.000381
144,0.001221,0.000375
144,0.001172,0.000367
144,0.001096,0.000367
144,0.001056,0.000366
144,0.001037,0.000366
144,0.001035,0.000367
144,0.00111,0.000367
144,0.001102,0.000367
144,0.00106,0.000366
144,0.001033,0.000368
145,0.001028,0.000371
145,0.001045,0.000371
145,0.001044,0.00037
146,0.001033,0.000372
146,0.001038,0.000374
146,0.00107,0.00038
146,0.001067,0.000371
146,0.001043,0.000371
146,0.001033,0.000371
146,0.001029,0.000371
146,0.001031,0.000371
147,0.001035,0.000375
147,0.001129,0.000374
147,0.001097,0.000373
147,0.001059,0.000373
148,0.001051,0.000376
148,0.001063,0.000376
148,0.001059,0.000379
148,0.001059,0.000378
148,0.001051,0.000386
148,0.001124,0.000384
148,0.001136,0.000377
148,0.001102,0.000376
149,0.00108,0.000379
149,0.001082,0.000379
149,0.001075,0.000378
149,0.001075,0.000379
149,0.001146,0.000384
149,0.001152,0.000381
149,0.001089,0.000381
149,0.001066,0.000381
149,0.001072,0.000378
149,0.001062,0.000379
149,0.001055,0.000379
149,0.001169,0.000385
149,0.001185,0.000382
149,0.001125,0.000381
149,0.001093,0.000381
149,0.001072,0.000381
150,0.001068,0.000384
150,0.001073,0.000383
150,0.001069,0.000381
151,0.001124,0.000386
151,0.00114,0.000384
151,0.001107,0.000383
152,0.001085,0.000386
153,0.001076,0.000388
154,0.001082,0.000406
154,0.001163,0.0004
154,0.001146,0.000421
154,0.001178,0.000392
154,0.00111,0.000391
154,0.001106,0.000396
154,0.001111,0.000392
155,0.001114,0.000394
155,0.001101,0.000396
155,0.00109,0.000395
155,0.001137,0.000398
155,0.00119,0.000397
155,0.001177,0.000394
155,0.001134,0.000393
155,0.001094,0.000394
155,0.001232,0.000401
156,0.001182,0.0004
156,0.001139,0.000396
156,0.001106,0.000396
156,0.0011,0.000397
156,0.001097,0.000396
157,0.001093,0.000398
157,0.001097,0.000402
157,0.001088,0.000402
157,0.001088,0.000402
157,0.001168,0.000404
157,0.001206,0.000407
157,0.001198,0.000399
158,0.001137,0.000401
158,0.001192,0.000409
158,0.001179,0.000404
158,0.001129,0.000401
158,0.001105,0.000401
158,0.001098,0.000401
158,0.001096,0.000401
158,0.001097,0.000401
159,0.001096,0.000403
159,0.001096,0.000405
159,0.001095,0.000406
159,0.001106,0.00041
159,0.001198,0.000408
159,0.00122,0.000406
159,0.001139,0.000405
159,0.0012,0.000412
159,0.001212,0.000409
159,0.001149,0.000406
159,0.001119,0.000404
159,0.001111,0.000403
159,0.001114,0.000404
159,0.001108,0.000404
159,0.001103,0.000404
159,0.001101,0.000405
159,0.001098,0.000406
160,0.001104,0.000422
160,0.001202,0.000413
160,0.001219,0.000407
160,0.001167,0.000406
160,0.001238,0.000421
160,0.001245,0.00041
160,0.001169,0.000407
160,0.001129,0.000406
160,0.001123,0.000406
160,0.001115,0.000406
161,0.001111,0.000412
162,0.001112,0.000414
163,0.001152,0.000417
164,0.001158,0.000416
164,0.001157,0.000416
164,0.001178,0.000419
164,0.001242,0.000421
164,0.001192,0.000475
164,0.001355,0.000417
164,0.001222,0.000417
164,0.001171,0.000416
164,0.001156,0.000419
165,0.001139,0.000421
165,0.001143,0.000419
165,0.001137,0.000418
165,0.001135,0.000419
165,0.001153,0.000419
165,0.001147,0.000421
165,0.001139,0.000422
165,0.001187,0.000452
165,0.001346,0.000421
165,0.001302,0.000433
165,0.001273,0.000423
165,0.001211,0.000419
165,0.001165,0.000418
166,0.001146,0.000421
166,0.001149,0.000422
166,0.001145,0.000423
166,0.001139,0.000423
166,0.001142,0.000424
167,0.001143,0.000423
167,0.001146,0.000424
167,0.001151,0.000423
167,0.001164,0.000494
167,0.001371,0.000472
167,0.001374,0.000426
167,0.001237,0.000427
167,0.001179,0.000427
167,0.001164,0.000427
167,0.001152,0.000424
167,0.001158,0.000424
167,0.001156,0.000424
167,0.001151,0.000427
167,0.001149,0.000428
167,0.001144,0.000427
167,0.001146,0.000423
168,0.001223,0.000466
168,0.001328,0.000514
169,0.001412,0.000468
169,0.00129,0.000461
169,0.001222,0.000462
169,0.001207,0.000462
169,0.001202,0.000461
169,0.001199,0.00046
169,0.001189,0.00046
169,0.001187,0.00046
169,0.001193,0.000462
169,0.0012,0.000461
169,0.0012,0.000459
169,0.0012,0.000461
169,0.001209,0.000541
169,0.001613,0.000472
169,0.001333,0.000464
169,0.00125,0.000465
169,0.00121,0.000464
169,0.001314,0.000446
169,0.001229,0.000461
169,0.001208,0.000462
170,0.001191,0.000464
170,0.001193,0.000463
170,0.001189,0.000462
170,0.001187,0.000462
170,0.001194,0.000465
170,0.001198,0.000469
170,0.001388,0.000437
170,0.001306,0.000435
170,0.001234,0.000434
170,0.001192,0.000432
170,0.001187,0.000431
171,0.001179,0.000434
171,0.00118,0.000435
171,0.001178,0.000436
172,0.001178,0.000439
172,0.001191,0.000437
172,0.00119,0.000436
172,0.001193,0.000436
172,0.001192,0.000441
172,0.001289,0.000441
172,0.001337,0.00044
172,0.001283,0.000455
172,0.001233,0.000439
173,0.001202,0.000439
173,0.001201,0.000438
173,0.001197,0.000439
174,0.001186,0.000444
174,0.001204,0.000444
174,0.00119,0.000441
175,0.00119,0.000444
175,0.001203,0.000444
175,0.001204,0.000446
175,0.001315,0.000447
176,0.001286,0.00045
176,0.001324,0.000452
176,0.002821,0.000447
176,0.001275,0.000451
176,0.001248,0.00045
177,0.001228,0.00045
177,0.001221,0.000449
177,0.001213,0.000452
177,0.001214,0.000455
177,0.001222,0.00045
178,0.001362,0.000461
178,0.001361,0.000459
178,0.001311,0.000456
178,0.001336,0.000454
178,0.001272,0.000453
178,0.001222,0.000453
178,0.001213,0.000452
178,0.001213,0.000452
178,0.001212,0.000453
179,0.001216,0.000456
180,0.001223,0.000456
180,0.001225,0.000456
180,0.00125,0.000459
180,0.00132,0.000463
180,0.001304,0.000457
181,0.00126,0.000464
181,0.001346,0.000464
181,0.001302,0.000459
181,0.001255,0.00046
181,0.001248,0.000461
181,0.001241,0.000461
182,0.001249,0.000462
183,0.001249,0.000464
184,0.001253,0.000468
184,0.001264,0.000469
184,0.001371,0.000479
184,0.001417,0.000473
184,0.00134,0.000467
184,0.001292,0.000539
184,0.001492,0.000506
184,0.001358,0.000499
184,0.001319,0.000499
184,0.001295,0.0005
184,0.001293,0.000498
185,0.001288,0.000599
185,0.001422,0.000505
185,0.001324,0.000503
185,0.001347,0.000509
185,0.001369,0.000505
185,0.001323,0.000501
185,0.00129,0.000535
185,0.00147,0.000507
185,0.001357,0.000502
185,0.001306,0.000502
185,0.001288,0.000503
186,0.001282,0.000502
187,0.001283,0.000505
188,0.001288,0.000508
188,0.001309,0.000508
188,0.001385,0.000515
188,0.001388,0.00051
189,0.001337,0.000511
189,0.001314,0.000512
189,0.0014,0.000561
189,0.001464,0.000512
189,0.00136,0.000513
189,0.00132,0.000512
189,0.001308,0.00051
189,0.001297,0.000511
189,0.001294,0.000514
189,0.001317,0.000511
189,0.001495,0.000494
190,0.001442,0.000484
190,0.001364,0.000485
190,0.001313,0.000485
190,0.001298,0.000485
190,0.001391,0.000487
190,0.001343,0.000486
190,0.001327,0.000483
190,0.001319,0.000486
190,0.001317,0.000491
190,0.001347,0.000524
190,0.001393,0.000536
191,0.001417,0.000485
191,0.00133,0.000484
192,0.001299,0.00049
192,0.001307,0.000488
192,0.001299,0.000487
193,0.001359,0.000496
193,0.001386,0.00049
193,0.001338,0.000489
193,0.001305,0.000493
193,0.001308,0.000489
193,0.001307,0.000489
193,0.001313,0.000522
193,0.001458,0.000492
193,0.001381,0.000493
194,0.001333,0.000495
