0,0.001036,0.000005
0,0.024688,0.000006
0,0.000478,0.000003
0,0.000320,0.000003
0,0.000305,0.000003
0,0.000304,0.000002
0,0.000291,0.000002
1,0.000303,0.000008
1,0.012215,0.000399
1,0.000884,0.000312
1,0.000727,0.000287
2,0.000650,0.000310
2,0.000647,0.000483
2,0.000823,0.000486
3,0.000813,0.000568
3,0.000866,0.000748
3,0.001105,0.000801
3,0.001147,0.000675
3,0.001017,0.000653
3,0.001226,0.000669
3,0.001015,0.000613
3,0.000948,0.000550
3,0.000882,0.000617
3,0.001016,0.000564
3,0.000881,0.000562
3,0.000943,0.000547
3,0.001013,0.000501
3,0.000833,0.000559
3,0.000886,0.000593
4,0.000946,0.000555
4,0.000891,0.000727
4,0.001046,0.000654
4,0.000967,0.000674
4,0.000982,0.000705
4,0.001011,0.000676
4,0.000983,0.000703
4,0.001008,0.000660
4,0.000964,0.000650
4,0.000953,0.000703
4,0.001006,0.000669
4,0.000977,0.000700
5,0.001003,0.000786
5,0.001146,0.000947
5,0.001395,0.000763
6,0.001110,0.000896
7,0.001225,0.000876
7,0.001201,0.001027
7,0.001349,0.001010
7,0.001327,0.000993
7,0.001338,0.000984
8,0.001308,0.000997
8,0.001319,0.001108
9,0.001426,0.001241
9,0.001567,0.001524
10,0.001906,0.001377
10,0.001822,0.001610
10,0.001976,0.001485
10,0.001848,0.001473
10,0.001812,0.001449
10,0.001800,0.001505
10,0.001838,0.001484
10,0.001840,0.001489
10,0.001914,0.001686
10,0.002116,0.001659
10,0.002168,0.001498
10,0.001849,0.001497
11,0.001839,0.001463
12,0.001813,0.001583
12,0.001925,0.001944
12,0.002302,0.001748
12,0.002250,0.001834
12,0.002227,0.002026
12,0.002435,0.001790
12,0.002141,0.001821
13,0.002175,0.001868
13,0.002210,0.001930
13,0.002307,0.002114
13,0.002514,0.001861
13,0.002211,0.001924
13,0.002342,0.002142
14,0.002512,0.001927
15,0.002291,0.002056
15,0.002425,0.002262
16,0.002645,0.002724
17,0.003307,0.002841
17,0.003509,0.002834
17,0.003313,0.002315
17,0.002728,0.002432
17,0.002815,0.002526
17,0.002968,0.002498
17,0.002885,0.002579
17,0.003022,0.002526
17,0.002914,0.002474
17,0.002838,0.002535
17,0.002952,0.002540
17,0.003050,0.002455
17,0.002922,0.002733
