2000,0.000998,0.000000
2000,0.071189,0.000000
2000,0.007571,0.000000
2000,0.007067,0.000000
2000,0.007051,0.000000
2000,0.006751,0.000000
2000,0.007339,0.000000
2000,0.007088,0.000000
2000,0.009179,0.000000
2000,0.006668,0.000000
2000,0.006837,0.000000
2000,0.006956,0.000000
2000,0.007405,0.000000
2000,0.007038,0.000000
2000,0.006991,0.000000
2000,0.007353,0.000000
2000,0.007478,0.000000
2000,0.007617,0.000000
2000,0.007412,0.000000
2000,0.007470,0.000000
2000,0.007777,0.000000
2000,0.007271,0.000000
2000,0.007496,0.000000
2000,0.007120,0.000000
2000,0.007096,0.000000
2000,0.006614,0.000000
2000,0.006451,0.000000
2000,0.006608,0.000000
2000,0.006460,0.000000
2000,0.006829,0.000000
2000,0.006541,0.000000
2000,0.006318,0.000000
2000,0.007106,0.000000
2000,0.006477,0.000000
2000,0.006929,0.000000
2000,0.006671,0.000000
2000,0.006686,0.000000
2000,0.006822,0.000000
2000,0.006587,0.000000
2000,0.006770,0.000000
2000,0.006232,0.000000
2000,0.006474,0.000000
2000,0.006614,0.000000
2000,0.006559,0.000000
2000,0.006722,0.000000
2000,0.006358,0.000000
2000,0.006319,0.000000
2000,0.006484,0.000000
2000,0.006450,0.000000
2000,0.006246,0.000000
2000,0.006442,0.000000
2000,0.006591,0.000000
2000,0.006449,0.000000
2000,0.006440,0.000000
2000,0.006437,0.000000
2000,0.006602,0.000000
2000,0.006320,0.000000
2000,0.006542,0.000000
2000,0.006505,0.000000
2000,0.006370,0.000000
2000,0.006692,0.000000
2000,0.006359,0.000000
2000,0.006183,0.000000
2000,0.007033,0.000000
2000,0.006349,0.000000
2000,0.006969,0.000000
2000,0.007406,0.000000
2000,0.006810,0.000000
2000,0.006792,0.000000
2000,0.006361,0.000000
2000,0.006709,0.000000
2000,0.006307,0.000000
2000,0.006500,0.000000
2000,0.006431,0.000000
2000,0.006200,0.000000
2000,0.006543,0.000000
2000,0.006208,0.000000
2000,0.006287,0.000000
2000,0.006538,0.000000
2000,0.006272,0.000000
2000,0.006608,0.000000
2000,0.006276,0.000000
2000,0.006436,0.000000
2000,0.006658,0.000000
2000,0.006419,0.000000
2000,0.006485,0.000000
2000,0.006322,0.000000
2000,0.006837,0.000000
2000,0.006401,0.000000
2000,0.006456,0.000000
2000,0.006217,0.000000
2000,0.006390,0.000000
2000,0.007312,0.000000
2000,0.006432,0.000000
2000,0.006613,0.000000
2000,0.006399,0.000000
2000,0.006450,0.000000
2000,0.006303,0.000000
2000,0.006431,0.000000
2000,0.006514,0.000000
2000,0.006341,0.000000
2000,0.006625,0.000000
2000,0.006282,0.000000
2000,0.006749,0.000000
2000,0.006359,0.000000
2000,0.006276,0.000000
2000,0.006522,0.000000
2000,0.006330,0.000000
2000,0.006359,0.000000
2000,0.006893,0.000000
2000,0.006741,0.000000
2000,0.006572,0.000000
2000,0.006334,0.000000
2000,0.006557,0.000000
2000,0.006795,0.000000
2000,0.006657,0.000000
2000,0.006897,0.000000
2000,0.006687,0.000000
2000,0.006535,0.000000
2000,0.006465,0.000000
2000,0.006648,0.000000
2000,0.006652,0.000000
2000,0.006581,0.000000
2000,0.006353,0.000000
2000,0.006441,0.000000
2000,0.006563,0.000000
2000,0.006486,0.000000
2000,0.006444,0.000000
2000,0.006353,0.000000
2000,0.006588,0.000000
2000,0.006695,0.000000
2000,0.006808,0.000000
2000,0.006800,0.000000
2000,0.006328,0.000000
2000,0.006959,0.000000
2000,0.006489,0.000000
2000,0.006460,0.000000
2000,0.006760,0.000000
2000,0.006303,0.000000
2000,0.006856,0.000000
2000,0.006203,0.000000
2000,0.006339,0.000000
2000,0.006702,0.000000
2000,0.006230,0.000000
2000,0.007022,0.000000
2000,0.007942,0.000000
2000,0.007923,0.000000
2000,0.006455,0.000000
2000,0.006518,0.000000
2000,0.006628,0.000000
2000,0.006293,0.000000
2000,0.006686,0.000000
2000,0.006248,0.000000
2000,0.006880,0.000000
2000,0.006456,0.000000
2000,0.006444,0.000000
2000,0.006786,0.000000
2000,0.006259,0.000000
2000,0.006631,0.000000
2000,0.006604,0.000000
2000,0.007159,0.000000
2000,0.006466,0.000000
2000,0.006475,0.000000
2000,0.006495,0.000000
2000,0.006440,0.000000
2000,0.006451,0.000000
2000,0.006411,0.000000
2000,0.006756,0.000000
2000,0.006261,0.000000
2000,0.006320,0.000000
2000,0.006409,0.000000
2000,0.006204,0.000000
2000,0.006392,0.000000
2000,0.006332,0.000000
2000,0.006275,0.000000
2000,0.006378,0.000000
2000,0.006282,0.000000
2000,0.006477,0.000000
2000,0.006249,0.000000
2000,0.006154,0.000000
2000,0.006649,0.000000
2000,0.006308,0.000000
2000,0.006492,0.000000
2000,0.006279,0.000000
2000,0.006153,0.000000
2000,0.007089,0.000000
2000,0.006293,0.000000
2000,0.008410,0.000000
2000,0.006813,0.000000
2000,0.006426,0.000000
2000,0.006587,0.000000
2000,0.006402,0.000000
2000,0.006581,0.000000
2000,0.006354,0.000000
2000,0.007553,0.000000
2000,0.006667,0.000000
2000,0.006556,0.000000
2000,0.006584,0.000000
2000,0.006393,0.000000
2000,0.006174,0.000000
2000,0.006595,0.000000
2000,0.006729,0.000000
2000,0.006866,0.000000
2000,0.006357,0.000000
2000,0.006214,0.000000
2000,0.006548,0.000000
2000,0.006547,0.000000
2000,0.006417,0.000000
2000,0.006349,0.000000
2000,0.006696,0.000000
2000,0.006764,0.000000
2000,0.006256,0.000000
2000,0.006621,0.000000
2000,0.006597,0.000000
2000,0.006294,0.000000
2000,0.006609,0.000000
2000,0.006212,0.000000
2000,0.006304,0.000000
2000,0.006794,0.000000
2000,0.006360,0.000000
2000,0.006703,0.000000
2000,0.006375,0.000000
2000,0.006231,0.000000
2000,0.006763,0.000000
2000,0.006395,0.000000
2000,0.007267,0.000000
2000,0.007986,0.000000
2000,0.007412,0.000000
2000,0.007112,0.000000
2000,0.007733,0.000000
2000,0.007282,0.000000
2000,0.007356,0.000000
2000,0.006815,0.000000
2000,0.006765,0.000000
2000,0.006972,0.000000
2000,0.006788,0.000000
2000,0.007022,0.000000
2000,0.006981,0.000000
2000,0.006889,0.000000
2000,0.006570,0.000000
2000,0.006976,0.000000
2000,0.006946,0.000000
2000,0.007209,0.000000
2000,0.007133,0.000000
2000,0.006818,0.000000
2000,0.006961,0.000000
2000,0.007140,0.000000
2000,0.007070,0.000000
2000,0.006708,0.000000
2000,0.007896,0.000000
2000,0.007854,0.000000
2000,0.007839,0.000000
2000,0.006978,0.000000
2000,0.007507,0.000000
2000,0.008183,0.000000
2000,0.007658,0.000000
2000,0.006791,0.000000
2000,0.006983,0.000000
2000,0.008234,0.000000
2000,0.007769,0.000000
2000,0.007217,0.000000
2000,0.006847,0.000000
2000,0.007421,0.000000
2000,0.007665,0.000000
2000,0.007725,0.000000
2000,0.006987,0.000000
2000,0.007169,0.000000
2000,0.006902,0.000000
2000,0.007128,0.000000
2000,0.007040,0.000000
2000,0.007083,0.000000
2000,0.007095,0.000000
2000,0.006792,0.000000
2000,0.006742,0.000000
2000,0.006835,0.000000
2000,0.006920,0.000000
2000,0.006722,0.000000
2000,0.007181,0.000000
2000,0.007736,0.000000
2000,0.007625,0.000000
2000,0.007141,0.000000
2000,0.007079,0.000000
2000,0.007902,0.000000
2000,0.007393,0.000000
2000,0.006781,0.000000
2000,0.007085,0.000000
2000,0.006484,0.000000
2000,0.006368,0.000000
2000,0.006677,0.000000
2000,0.006584,0.000000
2000,0.006806,0.000000
2000,0.006424,0.000000
2000,0.006210,0.000000
2000,0.006808,0.000000
2000,0.006636,0.000000
2000,0.006589,0.000000
2000,0.006850,0.000000
2000,0.006611,0.000000
2000,0.006838,0.000000
2000,0.006307,0.000000
2000,0.006451,0.000000
2000,0.006584,0.000000
2000,0.007026,0.000000
2000,0.006736,0.000000
2000,0.006669,0.000000
2000,0.006950,0.000000
2000,0.006555,0.000000
2000,0.007699,0.000000
2000,0.006645,0.000000
2000,0.006573,0.000000
2000,0.006826,0.000000
2000,0.006563,0.000000
2000,0.006418,0.000000
2000,0.006587,0.000000
2000,0.006380,0.000000
2000,0.006319,0.000000
2000,0.006639,0.000000
2000,0.006800,0.000000
2000,0.006970,0.000000
2000,0.006665,0.000000
2000,0.006923,0.000000
2000,0.006489,0.000000
2000,0.006475,0.000000
2000,0.006569,0.000000
2000,0.006368,0.000000
2000,0.006546,0.000000
2000,0.006812,0.000000
2000,0.006763,0.000000
2000,0.007075,0.000000
2000,0.006685,0.000000
2000,0.006831,0.000000
2000,0.006672,0.000000
2000,0.006519,0.000000
2000,0.006690,0.000000
2000,0.006289,0.000000
2000,0.007082,0.000000
2000,0.006474,0.000000
2000,0.006480,0.000000
2000,0.006511,0.000000
2000,0.006308,0.000000
2000,0.006369,0.000000
2000,0.006333,0.000000
2000,0.006542,0.000000
2000,0.006853,0.000000
2000,0.006689,0.000000
2000,0.006652,0.000000
2000,0.006966,0.000000
2000,0.006803,0.000000
2000,0.006801,0.000000
