NumParticles,FrameTime,UpdateTime
572,0.003440,0.000775
572,0.003578,0.000822
572,0.003606,0.000764
572,0.003457,0.000764
572,0.003509,0.000806
572,0.003511,0.000758
572,0.003523,0.000787
572,0.003678,0.000771
572,0.003465,0.000751
572,0.003474,0.000761
572,0.003666,0.000765
572,0.003695,0.000806
572,0.003427,0.000761
572,0.003461,0.000756
572,0.003384,0.000771
572,0.003486,0.001049
572,0.004189,0.000772
572,0.003380,0.000771
572,0.003489,0.000749
572,0.003521,0.000766
572,0.003620,0.000895
573,0.003823,0.000803
573,0.003576,0.000752
573,0.003484,0.000691
573,0.003359,0.000797
574,0.004099,0.000829
574,0.003671,0.000822
574,0.003613,0.000745
574,0.003439,0.000687
574,0.003405,0.000958
574,0.003828,0.000800
575,0.003536,0.000775
575,0.003606,0.000799
575,0.003531,0.000722
575,0.003891,0.000820
575,0.003635,0.000795
575,0.003588,0.000752
575,0.003460,0.000743
575,0.003509,0.000837
575,0.003795,0.000793
575,0.003476,0.000813
575,0.003615,0.000757
575,0.003502,0.000760
576,0.003707,0.001897
576,0.005546,0.001278
576,0.004776,0.001187
576,0.004539,0.001321
576,0.004861,0.001262
577,0.004625,0.001052
577,0.004410,0.000958
578,0.004308,0.001085
578,0.004402,0.001021
578,0.004253,0.001124
578,0.004462,0.001008
578,0.004449,0.001080
578,0.004307,0.000962
578,0.003751,0.000832
578,0.003624,0.000832
578,0.003663,0.000862
578,0.003742,0.000800
578,0.003528,0.000764
578,0.003399,0.000724
578,0.003317,0.000714
579,0.003692,0.000808
579,0.003635,0.000766
579,0.003471,0.000749
579,0.003471,0.000761
579,0.003437,0.000773
579,0.003799,0.000829
579,0.003478,0.000748
579,0.003442,0.000743
579,0.003419,0.000786
579,0.003518,0.000914
579,0.003903,0.000781
579,0.003677,0.000809
580,0.003550,0.000731
580,0.003413,0.000769
580,0.003510,0.000868
581,0.003847,0.000772
582,0.003447,0.000741
582,0.004029,0.001005
582,0.004139,0.001043
582,0.004362,0.001038
582,0.004104,0.001002
583,0.004089,0.001025
583,0.004190,0.001167
583,0.004570,0.001040
583,0.004121,0.000985
583,0.004021,0.000969
583,0.004117,0.001116
583,0.004410,0.001022
583,0.004063,0.000942
583,0.003965,0.000920
583,0.003642,0.000860
583,0.003950,0.000864
583,0.004671,0.001148
583,0.004550,0.001334
583,0.004779,0.001104
584,0.004360,0.000932
584,0.004060,0.001051
584,0.004114,0.000970
584,0.004306,0.001144
584,0.004651,0.001095
584,0.004371,0.001117
585,0.004285,0.001042
586,0.004541,0.001106
587,0.004337,0.001066
587,0.004112,0.000877
587,0.003645,0.000917
587,0.003772,0.000871
588,0.003805,0.000824
588,0.003711,0.000797
588,0.003551,0.000746
588,0.003482,0.001316
589,0.005244,0.001125
589,0.003789,0.000741
589,0.003534,0.000773
590,0.003634,0.000796
591,0.003922,0.000852
591,0.004168,0.001383
591,0.004775,0.001284
591,0.005351,0.002419
591,0.006740,0.001210
591,0.004590,0.001094
592,0.004275,0.001129
592,0.004710,0.001118
592,0.004404,0.001069
592,0.004298,0.000928
592,0.004134,0.000920
592,0.003900,0.000822
592,0.003633,0.000834
592,0.003662,0.000813
592,0.003443,0.000780
592,0.003971,0.000829
592,0.003691,0.000778
592,0.003521,0.000785
593,0.003492,0.000780
593,0.003507,0.001085
593,0.004119,0.000802
593,0.003531,0.000778
593,0.003540,0.000784
594,0.003487,0.000788
594,0.003766,0.000866
595,0.003768,0.000776
595,0.003666,0.000822
595,0.003630,0.000758
595,0.003535,0.000923
595,0.004092,0.000806
595,0.003533,0.000790
596,0.003761,0.000868
596,0.003695,0.000720
597,0.003965,0.000872
598,0.003784,0.000793
598,0.003630,0.000772
598,0.003548,0.000792
598,0.003722,0.001125
598,0.004555,0.001063
598,0.004241,0.001050
598,0.004230,0.001036
598,0.004302,0.001706
599,0.005616,0.001399
599,0.005092,0.001295
600,0.004692,0.001102
600,0.004735,0.001477
601,0.004938,0.001138
602,0.004458,0.001158
603,0.004957,0.001180
603,0.004450,0.001271
603,0.004500,0.001126
603,0.004171,0.000922
603,0.004841,0.001164
603,0.004027,0.000913
603,0.003621,0.001243
603,0.005459,0.001295
603,0.005041,0.001231
603,0.004978,0.001262
603,0.004781,0.001017
603,0.004849,0.001073
603,0.004285,0.001018
603,0.004309,0.001164
604,0.004615,0.001133
604,0.004682,0.001049
604,0.004248,0.001109
605,0.004407,0.001109
605,0.004692,0.001186
605,0.004468,0.001158
605,0.004392,0.000852
605,0.003656,0.000816
605,0.003632,0.001033
605,0.004192,0.000830
606,0.003611,0.000792
606,0.003727,0.000804
607,0.003606,0.000821
607,0.003847,0.000859
607,0.003613,0.000801
607,0.003618,0.000763
607,0.003467,0.000783
607,0.003700,0.000917
607,0.003977,0.000834
607,0.003678,0.000812
607,0.003618,0.000767
607,0.003579,0.000788
607,0.005038,0.001292
607,0.005032,0.001225
607,0.004840,0.001108
607,0.004674,0.001412
607,0.005145,0.001113
607,0.004281,0.001118
607,0.004540,0.001123
607,0.004694,0.001059
607,0.004303,0.001088
607,0.004350,0.001084
608,0.004417,0.001214
608,0.004783,0.000959
609,0.003917,0.000923
609,0.003854,0.000922
609,0.003845,0.000949
610,0.004077,0.000874
610,0.003764,0.000831
610,0.003650,0.000797
610,0.003486,0.000928
611,0.003894,0.000863
611,0.003832,0.000830
611,0.003634,0.000793
611,0.003577,0.000817
611,0.003689,0.000864
611,0.004118,0.000856
611,0.003620,0.000811
611,0.003630,0.000789
611,0.003627,0.000819
612,0.003764,0.000912
612,0.003894,0.001563
612,0.005546,0.001371
612,0.005045,0.001105
612,0.005062,0.001199
612,0.004637,0.001092
612,0.004432,0.001148
612,0.004692,0.001183
612,0.004597,0.001215
612,0.004579,0.001074
612,0.004402,0.001019
612,0.004207,0.000933
612,0.003835,0.000840
612,0.003669,0.000854
613,0.003767,0.000795
613,0.003768,0.000907
614,0.003847,0.000797
614,0.003542,0.000779
614,0.003605,0.000800
614,0.003604,0.000823
614,0.003886,0.000858
615,0.003615,0.000812
616,0.003652,0.000784
616,0.003642,0.000738
616,0.003549,0.001001
616,0.004085,0.000836
616,0.004571,0.001421
617,0.005283,0.001312
617,0.004877,0.001056
617,0.004300,0.001081
617,0.004626,0.001250
617,0.004671,0.001184
617,0.004716,0.001104
617,0.004510,0.001140
617,0.004456,0.001242
617,0.004620,0.001202
617,0.004750,0.001154
617,0.004489,0.000974
617,0.003964,0.000868
617,0.004041,0.000936
617,0.003902,0.000860
617,0.003743,0.000858
617,0.003856,0.000784
617,0.003953,0.000943
617,0.003968,0.001285
617,0.004674,0.001048
618,0.004221,0.001048
618,0.004560,0.001181
619,0.004619,0.001091
620,0.004410,0.001097
620,0.004283,0.001016
620,0.004480,0.001129
620,0.004383,0.001060
620,0.004216,0.001194
620,0.004328,0.001153
620,0.004765,0.001123
620,0.004473,0.001005
620,0.003845,0.000808
620,0.004016,0.001841
620,0.005944,0.001196
621,0.004808,0.001288
621,0.004737,0.001020
621,0.004639,0.001233
621,0.004769,0.001089
621,0.004295,0.001024
621,0.004373,0.001336
621,0.004926,0.001183
622,0.004850,0.001069
622,0.004354,0.001083
622,0.004575,0.001233
622,0.004468,0.000947
622,0.003943,0.000912
622,0.003860,0.000867
622,0.003931,0.000916
622,0.003883,0.000877
622,0.003869,0.000770
622,0.003580,0.000809
622,0.003772,0.000966
622,0.004052,0.000865
622,0.003687,0.000813
622,0.003710,0.000844
623,0.003726,0.000780
623,0.004425,0.001147
624,0.004399,0.001104
624,0.004329,0.001100
624,0.004288,0.001179
624,0.004727,0.001543
624,0.005074,0.001100
624,0.004378,0.001019
625,0.004300,0.001178
625,0.004560,0.001109
625,0.004362,0.001099
626,0.004269,0.001095
626,0.004337,0.000911
626,0.003898,0.000853
626,0.003710,0.000847
626,0.003767,0.000848
626,0.003761,0.001029
626,0.004029,0.000854
626,0.003713,0.000824
626,0.003663,0.000785
626,0.003581,0.000841
626,0.004145,0.000919
626,0.003845,0.000855
626,0.003793,0.000855
626,0.003761,0.000799
626,0.003885,0.000881
626,0.003815,0.000859
626,0.003762,0.000823
626,0.003715,0.000807
626,0.003708,0.000927
626,0.004192,0.000882
626,0.004089,0.001842
626,0.005442,0.001337
626,0.005402,0.001281
626,0.004960,0.001289
627,0.004984,0.001015
627,0.004368,0.001252
627,0.005152,0.001386
627,0.004953,0.001080
628,0.004678,0.001266
628,0.005009,0.001129
628,0.004623,0.001094
629,0.004529,0.000966
629,0.003988,0.000965
629,0.004755,0.000922
629,0.003920,0.000888
629,0.003842,0.000828
629,0.003765,0.000880
630,0.004159,0.000857
630,0.003924,0.000846
630,0.003725,0.000823
631,0.003633,0.000869
631,0.003802,0.000941
631,0.003998,0.000874
631,0.003821,0.000853
631,0.003853,0.000790
631,0.003859,0.001069
631,0.004184,0.000855
631,0.003794,0.000845
631,0.003776,0.000825
631,0.003800,0.000915
631,0.004162,0.000895
631,0.003906,0.000833
631,0.003813,0.000823
631,0.004303,0.000918
631,0.004085,0.000884
632,0.003705,0.000834
632,0.003772,0.000838
632,0.003778,0.000803
632,0.003713,0.000892
632,0.004045,0.000859
632,0.003785,0.000836
632,0.003836,0.000836
632,0.003755,0.000960
632,0.004150,0.000923
632,0.003915,0.000809
632,0.003798,0.000825
632,0.003715,0.000820
632,0.003976,0.000914
632,0.003858,0.000860
633,0.004107,0.000863
634,0.003749,0.000846
634,0.003971,0.000922
634,0.003891,0.000849
634,0.003803,0.000852
635,0.003826,0.000877
635,0.003888,0.000952
636,0.004140,0.000889
637,0.003865,0.000857
637,0.003802,0.000835
637,0.003750,0.001111
637,0.004436,0.000926
637,0.003909,0.000879
637,0.003881,0.000838
638,0.003828,0.000864
638,0.004367,0.001610
638,0.005522,0.001286
638,0.005260,0.001138
638,0.004784,0.001439
639,0.005399,0.001322
639,0.004300,0.000796
639,0.003640,0.000868
639,0.004112,0.000934
639,0.003865,0.000868
639,0.003892,0.000857
639,0.003867,0.000778
639,0.004014,0.000921
639,0.003903,0.000869
639,0.003835,0.000810
639,0.003644,0.000859
639,0.003805,0.000950
639,0.004009,0.000895
639,0.003777,0.000856
639,0.003846,0.000840
639,0.003787,0.000965
639,0.004345,0.000883
639,0.003794,0.000870
639,0.003856,0.000834
639,0.003705,0.000836
639,0.004072,0.000920
639,0.003950,0.000898
639,0.003798,0.000835
639,0.003671,0.000828
639,0.003998,0.000914
639,0.004003,0.000864
639,0.004097,0.001926
640,0.005858,0.001430
640,0.005783,0.001453
640,0.005100,0.001108
640,0.004495,0.001224
640,0.006417,0.002286
640,0.006085,0.001138
640,0.004458,0.001190
640,0.005070,0.001249
640,0.004711,0.000989
640,0.004037,0.000962
641,0.003919,0.000956
641,0.004911,0.000956
641,0.003925,0.000906
641,0.003639,0.000898
641,0.003733,0.000946
641,0.004843,0.001884
641,0.005015,0.000969
641,0.003971,0.000882
641,0.003943,0.001982
641,0.006020,0.001411
641,0.005269,0.001452
641,0.005240,0.001144
641,0.005039,0.001109
641,0.004938,0.001246
641,0.004960,0.001722
641,0.005503,0.001317
641,0.004758,0.001105
642,0.004459,0.001140
642,0.004654,0.001420
642,0.004977,0.001319
642,0.004660,0.001046
643,0.004406,0.001036
643,0.004874,0.001227
643,0.004815,0.001160
643,0.004186,0.000949
643,0.003909,0.000941
643,0.004088,0.000946
643,0.003910,0.000886
644,0.003867,0.000886
644,0.003876,0.000804
644,0.003993,0.000934
644,0.003958,0.000868
644,0.003854,0.000809
644,0.003739,0.000860
645,0.003857,0.000949
645,0.004129,0.000899
645,0.003835,0.000887
645,0.003841,0.000832
645,0.003808,0.000920
645,0.004104,0.000917
645,0.003834,0.000878
645,0.003791,0.000844
645,0.003656,0.000866
645,0.004020,0.000957
645,0.004001,0.000842
645,0.003764,0.000832
646,0.003771,0.000822
646,0.003711,0.000938
647,0.003925,0.000990
648,0.003917,0.000891
648,0.003767,0.000838
648,0.003839,0.000925
648,0.004103,0.000957
648,0.003904,0.000867
648,0.003902,0.000858
648,0.003731,0.000853
648,0.004076,0.000904
648,0.003893,0.000876
648,0.003834,0.000827
648,0.003813,0.000861
648,0.003896,0.000958
648,0.004052,0.000901
648,0.003871,0.000868
648,0.003856,0.000818
648,0.003855,0.000995
648,0.004153,0.000906
648,0.003856,0.000869
648,0.003766,0.000886
648,0.003683,0.000929
648,0.004293,0.000966
648,0.003917,0.000854
648,0.003858,0.000808
648,0.003817,0.000828
648,0.003972,0.000917
648,0.003826,0.000885
648,0.003912,0.000852
648,0.003712,0.000856
648,0.003764,0.000890
648,0.004069,0.000909
649,0.003855,0.000900
649,0.003899,0.000824
649,0.003620,0.000900
649,0.004120,0.000895
649,0.003879,0.000854
649,0.003728,0.000837
649,0.003808,0.000913
649,0.004283,0.000917
649,0.003879,0.000869
649,0.003843,0.000834
649,0.003673,0.000827
649,0.004049,0.001013
649,0.004060,0.000872
649,0.003862,0.000929
649,0.003865,0.000841
649,0.003808,0.002066
649,0.006232,0.001341
649,0.005037,0.001415
649,0.005026,0.001144
649,0.004391,0.000918
650,0.003855,0.000876
651,0.003819,0.000866
652,0.003656,0.000949
652,0.004247,0.000958
653,0.003934,0.000863
653,0.003820,0.000912
654,0.003840,0.000831
654,0.003954,0.000948
654,0.003971,0.000901
654,0.003916,0.000838
654,0.003704,0.001000
654,0.004100,0.000937
654,0.004133,0.000902
655,0.003923,0.000887
656,0.003831,0.000823
656,0.003746,0.000915
656,0.004135,0.000905
656,0.003835,0.000840
656,0.003731,0.000845
656,0.003878,0.000926
656,0.004053,0.000930
656,0.003893,0.000920
656,0.003930,0.000849
656,0.003727,0.000929
656,0.004165,0.000974
656,0.004011,0.000886
656,0.003926,0.000892
656,0.003911,0.000861
656,0.003848,0.000920
656,0.004052,0.000893
656,0.003841,0.000907
657,0.003953,0.000870
657,0.003886,0.000938
657,0.003975,0.000902
658,0.003831,0.000897
658,0.003839,0.000841
658,0.003693,0.001021
658,0.004365,0.000953
658,0.003948,0.000908
658,0.003854,0.000901
658,0.003773,0.000930
658,0.004052,0.001010
658,0.004093,0.000912
658,0.003939,0.000852
658,0.003786,0.000934
658,0.003938,0.000959
659,0.004071,0.000912
659,0.003954,0.000909
659,0.003896,0.000843
659,0.003870,0.000941
659,0.004060,0.000890
659,0.003854,0.000841
659,0.003791,0.000859
659,0.003861,0.000921
659,0.004052,0.000923
659,0.003856,0.000893
660,0.003866,0.000863
660,0.003857,0.000906
660,0.004137,0.000944
660,0.003904,0.000895
660,0.003849,0.000913
660,0.003778,0.000938
660,0.004101,0.001012
660,0.004088,0.000934
660,0.003874,0.000876
661,0.003784,0.000836
661,0.004788,0.001570
661,0.005452,0.001419
661,0.005201,0.001517
661,0.005157,0.001259
661,0.005033,0.001138
662,0.004807,0.001297
662,0.004717,0.001176
663,0.005042,0.001141
663,0.004704,0.001132
663,0.004715,0.001198
664,0.004978,0.001291
664,0.004794,0.001031
664,0.004140,0.000987
664,0.004015,0.000944
664,0.004351,0.000994
664,0.004107,0.000942
664,0.004010,0.000900
664,0.003837,0.000827
665,0.003871,0.001002
665,0.004296,0.000928
665,0.003876,0.000835
665,0.003806,0.000862
665,0.003918,0.001028
665,0.004119,0.001195
665,0.004542,0.000874
665,0.003870,0.000892
665,0.003838,0.001655
665,0.005796,0.000985
665,0.004067,0.000954
665,0.004023,0.000887
665,0.004131,0.000931
665,0.004023,0.000912
665,0.003837,0.000918
665,0.003938,0.000972
665,0.004146,0.001081
665,0.004438,0.000946
665,0.003940,0.000877
665,0.003890,0.000868
666,0.003967,0.002861
666,0.008225,0.001508
666,0.005420,0.001297
666,0.006186,0.001803
666,0.005490,0.001333
666,0.004840,0.001192
666,0.005061,0.001262
666,0.005070,0.001236
667,0.004806,0.001261
667,0.004924,0.001451
667,0.005169,0.001062
668,0.004337,0.001091
669,0.004393,0.001045
669,0.004661,0.001083
669,0.004415,0.001045
669,0.004219,0.000977
670,0.004217,0.000988
670,0.004284,0.001006
670,0.004123,0.000937
670,0.003954,0.000932
670,0.003827,0.000875
670,0.004219,0.000979
670,0.004021,0.000918
671,0.003979,0.000902
671,0.003862,0.000874
671,0.003955,0.000974
671,0.004362,0.000981
672,0.004022,0.000885
672,0.003925,0.000898
672,0.003999,0.001035
672,0.004190,0.000902
672,0.003975,0.000945
673,0.003983,0.000889
673,0.003836,0.000930
673,0.004279,0.000942
673,0.004023,0.000882
673,0.004012,0.000942
673,0.004049,0.000978
673,0.004233,0.000984
673,0.004078,0.000895
673,0.003877,0.000889
673,0.003942,0.000969
673,0.004480,0.000949
673,0.003961,0.000936
673,0.004003,0.000919
673,0.004064,0.000950
673,0.004345,0.000939
673,0.004003,0.000907
673,0.003895,0.000877
673,0.003843,0.000959
673,0.004189,0.000967
673,0.004084,0.000932
673,0.003977,0.000890
673,0.003803,0.000865
673,0.004108,0.000964
673,0.004048,0.000903
673,0.004145,0.000946
674,0.003967,0.000862
675,0.003911,0.001024
675,0.004205,0.000948
676,0.003949,0.000904
676,0.003996,0.000964
676,0.004215,0.000962
676,0.003964,0.000935
676,0.004012,0.000881
676,0.003828,0.000895
676,0.003969,0.001020
676,0.004337,0.000939
676,0.004014,0.000911
676,0.004054,0.000881
676,0.003961,0.000944
676,0.004257,0.001029
676,0.004119,0.000871
676,0.003899,0.000896
676,0.003967,0.001064
676,0.004349,0.000977
676,0.004063,0.000941
676,0.004023,0.000885
676,0.003872,0.000988
676,0.004520,0.000999
676,0.004331,0.000958
676,0.004311,0.000970
676,0.004377,0.001062
676,0.004702,0.001002
676,0.004284,0.000988
677,0.004446,0.001089
677,0.004838,0.001511
678,0.006150,0.001588
679,0.005859,0.001343
679,0.005943,0.001453
680,0.005414,0.001261
680,0.004906,0.001193
680,0.005602,0.001259
680,0.004779,0.001304
681,0.005012,0.001113
682,0.004196,0.001097
682,0.004405,0.000963
682,0.003991,0.001013
682,0.004105,0.000940
682,0.003981,0.000945
682,0.004206,0.000964
682,0.003969,0.000913
682,0.003838,0.000972
682,0.004074,0.000978
682,0.004300,0.000971
683,0.004002,0.000917
683,0.003984,0.000905
683,0.003849,0.000982
683,0.005299,0.001203
683,0.004763,0.001163
683,0.004706,0.001289
683,0.004938,0.001373
683,0.004655,0.000998
683,0.004128,0.000954
683,0.004032,0.000970
683,0.004196,0.000980
683,0.004057,0.001007
683,0.004111,0.000934
683,0.003997,0.000934
683,0.004060,0.000998
683,0.004258,0.000982
683,0.004216,0.001001
683,0.004375,0.000963
683,0.004345,0.000964
683,0.004087,0.000908
684,0.004150,0.000960
684,0.004247,0.000971
684,0.004544,0.000978
684,0.004019,0.000988
684,0.004275,0.000973
684,0.004152,0.001003
684,0.004560,0.001004
684,0.004391,0.000954
684,0.004311,0.000900
684,0.004069,0.000936
684,0.004341,0.001013
684,0.004432,0.000963
684,0.004199,0.000873
684,0.003947,0.001008
684,0.004378,0.001000
684,0.004264,0.001192
684,0.005196,0.001041
684,0.006096,0.001504
684,0.005084,0.001215
685,0.004798,0.001282
685,0.004848,0.001278
685,0.004947,0.001220
685,0.004661,0.001146
685,0.004616,0.001264
685,0.004980,0.001280
685,0.004803,0.001194
686,0.004646,0.001207
686,0.004876,0.001376
686,0.004729,0.000973
686,0.004092,0.000873
686,0.003887,0.001012
686,0.004115,0.000995
686,0.004258,0.001031
686,0.004142,0.000879
686,0.003901,0.000934
686,0.004006,0.000972
687,0.004220,0.000932
687,0.004030,0.000955
687,0.004252,0.000896
687,0.004010,0.001051
687,0.004406,0.000952
687,0.004029,0.000874
687,0.004138,0.001282
687,0.005043,0.001303
687,0.004899,0.001214
687,0.004690,0.001149
688,0.004530,0.001301
688,0.005053,0.001273
688,0.004830,0.001285
688,0.004919,0.001175
688,0.004898,0.001301
688,0.004926,0.001243
689,0.004666,0.001238
689,0.004304,0.000985
689,0.004424,0.000995
689,0.004153,0.000932
689,0.004012,0.000893
689,0.003896,0.000922
689,0.004481,0.000967
689,0.004038,0.000913
689,0.004103,0.001000
689,0.004130,0.000955
689,0.004290,0.001057
689,0.004122,0.000919
689,0.004046,0.000870
689,0.004101,0.001037
689,0.004364,0.000967
690,0.004041,0.000952
690,0.004069,0.000905
690,0.003927,0.000953
690,0.004475,0.000999
690,0.004068,0.000923
690,0.004080,0.000867
690,0.003985,0.000914
690,0.004382,0.000972
690,0.004145,0.000941
690,0.003985,0.000893
690,0.003957,0.000973
690,0.004277,0.000972
690,0.004054,0.000930
690,0.004088,0.000909
690,0.003964,0.000923
691,0.004432,0.000987
691,0.004091,0.000932
691,0.004072,0.000952
691,0.004094,0.000901
691,0.004166,0.000979
691,0.004162,0.000912
692,0.003998,0.000871
692,0.003923,0.001129
692,0.004674,0.000966
692,0.004001,0.000918
692,0.004117,0.000898
692,0.003957,0.000899
692,0.004033,0.001938
692,0.006363,0.001449
692,0.005260,0.001216
692,0.005384,0.001325
692,0.005233,0.001442
693,0.005313,0.001300
694,0.005136,0.001337
694,0.005124,0.001326
694,0.004995,0.001375
694,0.005039,0.001319
694,0.005132,0.001383
694,0.004849,0.001192
694,0.004709,0.001020
695,0.004333,0.001035
696,0.004145,0.000968
696,0.004057,0.000966
696,0.004028,0.000877
696,0.004283,0.000999
697,0.004096,0.000954
697,0.004032,0.000891
697,0.003940,0.000894
697,0.003987,0.000963
697,0.004324,0.000967
697,0.004015,0.000897
697,0.003865,0.000967
697,0.004088,0.001021
697,0.004264,0.000948
697,0.004023,0.000926
697,0.003895,0.000916
697,0.003962,0.000966
697,0.004260,0.000953
697,0.004010,0.000906
697,0.003932,0.000921
697,0.003996,0.001149
697,0.004403,0.000965
697,0.004021,0.000945
697,0.003953,0.000881
697,0.003995,0.001023
697,0.004359,0.000961
698,0.004008,0.000921
698,0.003986,0.000923
698,0.004081,0.000981
698,0.005013,0.001250
698,0.004753,0.001140
698,0.004674,0.001208
699,0.004883,0.001296
699,0.004706,0.000960
699,0.004029,0.000923
700,0.003961,0.000910
700,0.004141,0.000989
700,0.004029,0.000917
700,0.004039,0.000968
700,0.004008,0.000894
700,0.004009,0.000998
701,0.004286,0.000965
702,0.004004,0.000924
702,0.004029,0.000965
702,0.004380,0.000986
702,0.004067,0.000934
702,0.004027,0.000932
702,0.003967,0.000923
702,0.004033,0.000983
702,0.004365,0.000951
702,0.004034,0.000931
702,0.003955,0.000939
702,0.004218,0.001006
702,0.005637,0.001351
702,0.005221,0.001583
702,0.005257,0.001279
702,0.005506,0.001463
702,0.005482,0.001286
703,0.005011,0.001466
703,0.005359,0.001229
703,0.005042,0.001282
703,0.005044,0.001291
704,0.005234,0.001369
704,0.004811,0.001038
705,0.004241,0.001079
706,0.004574,0.001094
706,0.004315,0.000994
706,0.004144,0.000927
706,0.003954,0.000974
706,0.004347,0.002037
706,0.006482,0.001441
707,0.005448,0.001241
707,0.005107,0.001530
707,0.005372,0.001414
707,0.005095,0.001158
708,0.005176,0.002818
708,0.007323,0.001380
708,0.005207,0.001299
708,0.005279,0.001378
708,0.005213,0.001356
708,0.005204,0.001151
708,0.004568,0.001247
708,0.004916,0.001124
709,0.004506,0.001131
709,0.004519,0.001128
709,0.004713,0.001169
709,0.004530,0.001090
709,0.004368,0.001076
709,0.004248,0.001010
709,0.004457,0.001068
709,0.004265,0.001000
709,0.004099,0.000911
710,0.003968,0.000945
711,0.004228,0.001004
711,0.004212,0.000995
711,0.004121,0.000912
711,0.004032,0.000963
711,0.004570,0.001026
711,0.004166,0.000966
711,0.004134,0.001000
711,0.004042,0.000944
711,0.004453,0.001002
711,0.004161,0.000962
711,0.004019,0.000905
711,0.004054,0.000978
711,0.004550,0.001014
711,0.004150,0.000980
712,0.004021,0.000985
712,0.004087,0.000924
713,0.004439,0.000991
713,0.004142,0.000982
714,0.004099,0.000958
714,0.004012,0.000926
714,0.004398,0.001073
714,0.004205,0.000997
714,0.004130,0.000957
715,0.004033,0.001024
715,0.004467,0.000995
715,0.004322,0.001791
715,0.006239,0.001703
716,0.006170,0.001445
717,0.005704,0.001638
718,0.006716,0.001247
718,0.005248,0.001372
719,0.004920,0.001276
720,0.005252,0.001728
721,0.005851,0.001339
722,0.005151,0.001320
722,0.005034,0.001316
723,0.005442,0.001504
724,0.005330,0.001164
724,0.004709,0.001443
725,0.005777,0.001191
726,0.004824,0.001189
726,0.004688,0.001180
726,0.004737,0.001216
726,0.004802,0.001154
726,0.004645,0.001132
726,0.004527,0.001028
727,0.004414,0.001118
727,0.004619,0.001042
727,0.004283,0.000932
727,0.004258,0.001006
727,0.004606,0.001015
727,0.004222,0.001015
727,0.004162,0.000944
727,0.004075,0.001030
727,0.004461,0.001038
727,0.004200,0.001011
727,0.004245,0.000954
727,0.004189,0.000942
728,0.004662,0.001035
729,0.004299,0.000982
729,0.004180,0.000968
729,0.004101,0.000974
729,0.004630,0.001030
729,0.004287,0.001014
729,0.004175,0.000951
729,0.004181,0.001258
729,0.004848,0.001011
729,0.004234,0.001017
730,0.004366,0.000978
730,0.004269,0.001067
730,0.004619,0.001021
731,0.004163,0.000994
732,0.004268,0.001012
732,0.004437,0.001054
732,0.004292,0.001021
732,0.004228,0.000946
732,0.004089,0.001004
732,0.004887,0.001398
732,0.005116,0.001319
733,0.005002,0.001326
733,0.005076,0.001441
733,0.005398,0.001341
733,0.004934,0.001281
733,0.005065,0.001291
733,0.004765,0.001055
733,0.004391,0.001023
734,0.004196,0.000934
734,0.004361,0.001429
735,0.005352,0.001330
735,0.004999,0.001374
735,0.005022,0.001393
736,0.005403,0.001365
736,0.004940,0.001318
736,0.005046,0.001375
736,0.005374,0.001328
736,0.005048,0.001293
736,0.004894,0.001298
736,0.004996,0.001066
736,0.004558,0.001047
736,0.004257,0.000982
736,0.004166,0.001047
737,0.004643,0.001025
737,0.004388,0.000963
737,0.004152,0.000998
737,0.004234,0.001040
737,0.004463,0.001079
737,0.004302,0.001019
738,0.004303,0.000966
739,0.004215,0.001253
739,0.004845,0.001021
739,0.004300,0.001002
739,0.004393,0.001123
740,0.004425,0.001181
740,0.004682,0.001021
741,0.004339,0.000938
742,0.004129,0.001008
742,0.005137,0.001054
742,0.004397,0.001012
742,0.004267,0.001019
742,0.004259,0.001046
743,0.004735,0.001049
743,0.004346,0.001000
743,0.004144,0.000953
743,0.004255,0.001148
743,0.004709,0.001050
743,0.004554,0.001083
744,0.004376,0.001047
744,0.004387,0.001164
744,0.004625,0.001053
744,0.004322,0.001130
744,0.004560,0.001027
745,0.004514,0.001074
746,0.004407,0.001016
747,0.004273,0.000966
747,0.004388,0.001066
748,0.004584,0.001081
748,0.004378,0.001029
749,0.004314,0.001007
750,0.004285,0.001212
750,0.004826,0.001050
751,0.004349,0.001001
752,0.004227,0.001005
752,0.004405,0.001489
753,0.005643,0.001379
753,0.005085,0.001319
753,0.005156,0.001465
754,0.005506,0.001386
754,0.005282,0.001353
754,0.005042,0.001385
754,0.005684,0.001373
754,0.005093,0.001304
754,0.004799,0.000995
754,0.004609,0.001106
754,0.004502,0.001024
754,0.004276,0.001055
754,0.004452,0.001151
754,0.004824,0.001042
754,0.004375,0.001083
755,0.004413,0.001003
756,0.005288,0.001984
756,0.006329,0.001723
756,0.006002,0.001474
756,0.005841,0.001558
756,0.005625,0.001327
756,0.005166,0.001286
756,0.005655,0.001465
756,0.005528,0.001386
756,0.005292,0.001419
756,0.005809,0.001408
757,0.005401,0.001399
757,0.005048,0.001181
757,0.004847,0.001147
757,0.004514,0.001075
758,0.004304,0.001022
758,0.004214,0.000985
758,0.004643,0.001062
758,0.004450,0.001023
758,0.004292,0.000997
758,0.004220,0.000994
758,0.004666,0.001240
758,0.004628,0.001013
758,0.004237,0.000996
758,0.004285,0.001084
758,0.004594,0.001036
758,0.004327,0.001054
758,0.004201,0.001014
758,0.004310,0.001102
758,0.004539,0.001024
758,0.004228,0.000971
758,0.004223,0.001052
